CustomerID,FirstName,LastName,Gender,AnnualIncome,City
C02372,David,Mistry,Other,2928309.0,Nagercoil
C03437,Tanvi,Bhargava,male,1533710.0,Bathinda
C02624,Mahika,Kaul,O,2936671.0,Surat
C01697,Vritti,Parmer,male,2812707.0,Bokaro
C02596,Yadavi,Joshi,Female,2092501.0,Chennai
C03454,Ethan,Om,M,3096851.0,JAUNPUR
C03622,Chakradev,Baral,Female,2557238.0,Indore
C04737,Qushi,Bansal,F,1824630.0,Gangtok
C04531,Barkha,Walia,male,2032269.0,Gaya
C02965,Onkar,Tak,female,2190419.0,Bijapur
C02922,Jasmit,Behl,,1731731.0,Jamalpur
C02072,Madhavi,Balan,Other,1880383.0,Haridwar
C00508,Bhavna,Bal,F,430516.0,BHIWANDI
C00718,Abeer,Chopra,Other,1996874.0,Ujjain
C01211,Rajeshri,Raja,M,3219447.0,Pallavaram
C02054,Zilmil,Ravel,Male,1240337.0,mango
C04446,Gaurangi,Kapoor,O,2537355.0,Sirsa
C04474,Waida,Deol,O,3286034.0,Burhanpur
C03310,Kai,Sandal,male,1849632.0,Amritsar
C02806,Ansh,Master,O,993404.0,Noida
C01277,Oeshi,Rege,M,1367077.0,Moradabad
C01360,Joshua,Chander,female,,Thanjavur
C04642,Vinaya,Dutt,F,319178.0,Burhanpur
C01772,Zinal,Johal,Male,3423282.0,Alappuzha
C02590,Wahab,Sur,F,3499588.0,Latur
C03979,Shravya,Sanghvi,O,3455294.0,
C04246,Yamini,Sangha,Female,3257229.0,Hapur
C02123,Champak,Johal,F,1255654.0,Yamunanagar
C00842,Yash,Jaggi,M,945203.0,Chinsurah
C01673,Ishanvi,Deshpande,female,2661636.0,Munger
C00084,Gayathri,Behl,Male,3184463.0,Madanapalle
C04396,Ekanta,Guha,Male,716863.0,Pune
C04515,Bhavya,Kaur,M,1427120.0,Anand
C02431,Hardik,Savant,F,947085.0,bhusawal
C03789,Gavin,Iyengar,,2105812.0,
C01003,Mahika,Dhar,female,2940187.0,Burhanpur
C00133,Deepa,Krishnamurthy,female,2776000.0,Ranchi
C00195,Hamsini,Bhat,M,1823403.0,Guntur
C02175,Rajeshri,Dhar,Male,2027335.0,Singrauli
C00023,Kritika,Kamdar,Male,991762.0,Salem
C03884,Samesh,Patel,F,1946292.0,Vijayanagaram
C03477,Wazir,Deo,F,1036043.0,Hapur
C01640,Yochana,Kurian,Female,3114701.0,Gandhinagar
C00244,Eesha,Kunda,F,3138905.0,Visakhapatnam
C01183,Gaurika,Keer,M,1404486.0,Navi Mumbai
C04165,Logan,Yohannan,M,1203594.0,Siliguri
C03530,Henry,Ahuja,Female,1087626.0,Ramagundam
C02526,Jalsa,Sabharwal,O,2774089.0,Phagwara
C00199,Farhan,Narain,Female,1248903.0,Vijayanagaram
C02149,Aryan,Chawla,Other,2209291.0,ETAWAH
C03107,Azad,Ratti,O,630691.0,Mathura
C01152,Luke,Bal,Female,3142430.0,Bhilwara
C04462,Caleb,Ramesh,Other,1540570.0,Moradabad
C01400,Adya,Sarma,F,3431899.0,FARIDABAD
C03783,Alexander,Barman,M,1155368.0,Ballia
C02516,Balvan,Sagar,Male,1583837.0,Nagpur
C01050,Ikshita,Toor,F,1091064.0,MUNGER
C04522,Ayushman,Purohit,O,417044.0,Kadapa
C02254,Pahal,Sachar,Other,1561532.0,Gulbarga
C03699,Manbir,Bhargava,male,3147306.0,Tirunelveli
C00276,Jeremiah,Krishnan,O,1553426.0,Raiganj
C04549,Tamanna,Tak,Other,1215871.0,delhi
C04929,Max,Sawhney,Male,904289.0,Nizamabad
C03158,Amruta,Ramesh,Other,3202190.0,Muzaffarpur
C00501,Tarak,Ganesan,Female,1963415.0,Dehri
C00814,Yasti,Baral,male,2077433.0,Surat
C03265,Harsh,Garde,O,2405592.0,Bhavnagar
C04121,Panini,Panchal,M,3069581.0,Nagaon
C01490,Azaan,Shah,M,1528764.0,Panvel
C01076,Nimrat,Nagarajan,Male,1237733.0,Rajpur Sonarpur
C04501,Chandani,Kurian,Female,3075070.0,nanded
C01770,Vinaya,Krishna,O,401325.0,Bahraich
C03010,Vedika,Shanker,Other,3320866.0,Pimpri-Chinchwad
C03353,Nisha,Johal,F,2964127.0,RAJPUR SONARPUR
C03014,Pratyush,Nagy,O,2425793.0,KOZHIKODE
C04413,Gaurang,Konda,M,2531047.0,miryalaguda
C04150,Indali,Bath,,1687378.0,Uluberia
C01336,Janani,Dubey,Male,1485143.0,hospet
C03800,Avi,Mitter,O,2708166.0,Nagercoil
C00418,Ishaan,Ahluwalia,Female,1326285.0,Amritsar
C04810,Geetika,Borde,male,2510279.0,Hospet
C00980,Chanakya,Bhatti,Other,3173431.0,Hapur
C02121,Advik,Kibe,female,3424321.0,Bettiah
C03137,Lajita,Pal,O,3347966.0,Coimbatore
C04054,Shaurya,Khanna,M,2631012.0,Khandwa
C00492,Varenya,Kaur,Female,1855739.0,rourkela
C02705,Anirudh,Guha,female,3255306.0,Jalandhar
C02740,Divya,Behl,Other,3107186.0,Mumbai
C04002,Anmol,More,Other,,Panihati
C00180,Brinda,Comar,Other,1365509.0,Haridwar
C02065,Shivansh,Mann,F,1434194.0,
C04805,Advik,Mall,male,3428312.0,Indore
C01048,Nathan,Acharya,Male,3495900.0,Ramgarh
C01631,Karan,Oak,Male,910481.0,VIJAYANAGARAM
C04235,Varenya,Jaggi,F,3313526.0,Panipat
C02345,Megha,Saraf,M,1972186.0,Firozabad
C00027,Siya,Shroff,M,2229012.0,Cuttack
C02733,Pooja,Dewan,Other,1144641.0,Chinsurah
C04732,Amol,Singhal,O,1142216.0,
C00354,Dakshesh,Barad,Other,2030993.0,Ulhasnagar
C04223,Riya,Misra,O,383958.0,Giridih
C00709,Neel,Sridhar,Other,1045948.0,Kavali
C04283,Wishi,Naidu,O,1470290.0,satna
C01583,Girik,Rout,O,3446957.0,Gangtok
C00824,Chaaya,Seshadri,Female,434990.0,Sangli-Miraj & Kupwad
C04297,Vasatika,Kanda,female,1493916.0,Satna
C04105,Upma,Loke,M,2527878.0,Jehanabad
C03678,Gaurangi,Mannan,Other,2392059.0,Khammam
C04264,Onkar,Wason,male,1226530.0,Gandhidham
C01972,Rayaan,Kibe,male,2161140.0,Guntur
C03192,Vedika,Vohra,Male,,Bhilai
C04730,Rushil,Chander,female,3440949.0,
C03149,Tristan,Acharya,M,1589053.0,Udaipur
C03032,Laksh,Rana,female,2492932.0,KADAPA
C00601,Garima,Jain,M,2775567.0,Erode
C01563,Indira,Gade,female,3335449.0,Bokaro
C04725,Kashvi,Narain,F,3221156.0,
C04242,Charita,Dugar,Male,1054014.0,Avadi
C01217,Mekhala,Vaidya,Female,3220278.0,Yamunanagar
C00822,Balveer,Apte,female,740655.0,Katni
C04906,Rachit,Balakrishnan,Other,732335.0,Ballia
C01425,Hemal,Kalita,Male,1118552.0,Bhusawal
C02124,Indira,Choudhary,M,2761133.0,Kamarhati
C04074,Keya,Dugar,Other,927345.0,Bihar Sharif
C00144,Ishwar,Dugal,F,2168083.0,Alappuzha
C02267,Jackson,Sehgal,Other,1399471.0,Cuttack
C00763,Udant,Sami,Other,1979416.0,Satna
C03067,Azad,Deol,male,1581898.0,Mahbubnagar
C01233,Panini,Master,F,3298161.0,Tumkur
C03337,Lucky,Oommen,F,3220239.0,Hubli–Dharwad
C04913,Timothy,Mand,male,1214019.0,pondicherry
C03320,Abeer,Chandra,F,882019.0,Secunderabad
C04607,Lajita,Patil,Male,3414847.0,KARAIKUDI
C02440,Kai,Devi,Other,2365845.0,amravati
C03497,Ekapad,Chowdhury,M,2998406.0,Erode
C04122,Nikita,Khosla,Other,1533060.0,Etawah
C03720,Andrew,Master,O,1866700.0,Secunderabad
C00868,Tejas,Samra,F,,Aligarh
C04219,Lavanya,Salvi,F,2122907.0,Munger
C02502,Girindra,Suresh,male,337683.0,Lucknow
C00272,Arjun,Misra,M,1134195.0,Guntur
C00201,Anusha,Vasa,Other,1653844.0,malda
C01345,Mitali,Oak,Other,2327477.0,PALI
C02661,Lucky,Kakar,Other,1255303.0,North Dumdum
C04648,Jeevika,Palla,male,2207092.0,tezpur
C01061,Upkaar,Gaba,M,2182682.0,Nagaon
C01802,Manthan,Ramesh,F,1715319.0,Dharmavaram
C01062,Harinakshi,Pillay,O,3229578.0,Begusarai
C00809,Akshay,Sethi,F,2963904.0,Chittoor
C01160,Balhaar,Bala,male,,indore
C00654,Gaurang,Sunder,F,2968291.0,Nellore
C02948,Ranveer,Jayaraman,F,2398395.0,Hyderabad
C00547,Samaksh,Mohan,O,815031.0,Karaikudi
C01289,Logan,Dani,Male,1380168.0,SILCHAR
C04504,Ekta,Cheema,male,2845827.0,Karawal Nagar
C00828,Nisha,Sheth,female,1376432.0,Kurnool
C03742,Anusha,Basak,M,1798890.0,HUBLI–DHARWAD
C01599,Libni,Ratta,female,300505.0,Katihar
C02708,Bina,Venkataraman,O,1455280.0,Tezpur
C04731,Alexander,Bakshi,Male,627708.0,siliguri
C04206,Gauri,Chauhan,M,3148884.0,Lucknow
C01921,Zarna,De,F,1546520.0,Gandhidham
C00907,Rohan,Sodhi,O,471008.0,Etawah
C00338,Bachittar,Sibal,Male,3242295.0,Bellary
C01407,Anthony,Pandit,Other,2222219.0,Singrauli
C04240,Nilima,Kalla,Female,725965.0,Karaikudi
C02153,Lipika,Ranganathan,Female,2294047.0,Giridih
C01396,Gavin,Sachdev,male,1865918.0,Lucknow
C00054,Aarini,Puri,O,807720.0,Nanded
C01034,Kalpit,Sangha,male,1884394.0,Gandhidham
C04155,Yashodhara,Aurora,Other,2085033.0,
C03527,Darika,Sarin,female,,Imphal
C03584,Hema,Dass,O,1810491.0,chittoor
C02977,Darsh,Dubey,Other,,AMBATTUR
C03397,Vyanjana,Kadakia,Male,1481440.0,Shimoga
C00575,Kashvi,Jani,female,3237654.0,Ichalkaranji
C03049,Isaac,Dar,F,2049170.0,Mango
C01569,Jeevika,Krish,female,1863050.0,Ahmedabad
C04939,Aadi,Sur,,2148471.0,Bharatpur
C04287,Victor,Hegde,Other,325999.0,Etawah
C03315,Liam,Nanda,Other,3422210.0,Bhubaneswar
C04633,Aadhya,Karan,Female,1224961.0,rajahmundry
C01142,Gauri,Hegde,Other,2390306.0,HAJIPUR
C02735,Chasmum,Ganguly,male,430661.0,Tiruchirappalli
C04325,Aarav,Zachariah,female,3358439.0,Tirunelveli
C04724,Urvashi,Mahal,female,3164984.0,Karimnagar
C02988,Krisha,Warrior,F,639864.0,Warangal
C02483,Henry,Dass,Female,2462409.0,Ahmedabad
C00757,Zaitra,Dubey,Female,780461.0,
C00998,Timothy,Bala,F,1637763.0,Tiruchirappalli
C04959,Kamala,Agarwal,Male,1109248.0,Bhagalpur
C03502,Zaitra,Rao,male,2532145.0,Sambhal
C02418,Ryan,Pillai,female,900357.0,AURANGABAD
C04559,Aashi,Sandhu,O,2001362.0,Lucknow
C00062,Girik,Karnik,female,3246354.0,Tenali
C02242,Anya,Divan,Male,3162628.0,Muzaffarpur
C04320,Ranbir,Chopra,Other,2236663.0,RAMAGUNDAM
C04313,Avni,Narayanan,Female,2645265.0,bathinda
C00870,Anita,Bumb,Male,1312073.0,AIZAWL
C04862,Omkaar,Naik,Male,1039375.0,DHANBAD
C01500,Joshua,Chowdhury,male,2222956.0,Mangalore
C00430,Ronith,Kunda,F,2101415.0,Mathura
C00166,Balveer,Uppal,male,1600539.0,Phusro
C04511,Dayamai,Sarin,male,319061.0,Noida
C04641,Lakshit,Garde,male,1886574.0,Vasai-Virar
C03033,Tanay,Gupta,male,,Adoni
C01319,Sarthak,Hegde,F,3241813.0,Vijayawada
C02940,Yashvi,Luthra,Female,568767.0,siwan
C02211,Yoshita,Taneja,female,2670345.0,Tirunelveli
C03686,Riya,Kibe,M,899513.0,Latur
C00330,Kashvi,Kar,Other,1744945.0,Katihar
C01845,Charan,Roy,Male,2891592.0,Gopalpur
C02256,Thomas,Sant,Female,815533.0,Alappuzha
C03132,Ria,Bal,F,2467469.0,Rampur
C00762,Unni,Palla,Other,2632032.0,shimoga
C02409,Dalbir,Oak,M,3367465.0,KISHANGANJ
C02460,Chandresh,Chaudhari,Male,1197472.0,Gandhidham
C01533,Lavanya,Koshy,Male,599725.0,Jhansi
C02700,Nitara,Parsa,,1990117.0,Thiruvananthapuram
C02568,George,Chaudhry,male,,Ghaziabad
C04378,Yashodhara,Bhavsar,Female,3363501.0,SATARA
C01273,Utkarsh,Patel,male,814780.0,Mehsana
C04679,Vamakshi,Varma,Other,807130.0,Chandrapur
C04399,Yug,Pandey,O,1558108.0,Danapur
C03974,Ijaya,Dube,M,2003604.0,Sambalpur
C02403,Nachiket,Rege,male,380393.0,Rajkot
C01684,Simon,Jaggi,female,1495980.0,Rajpur Sonarpur
C00529,Eta,Saxena,Female,1793357.0,Alwar
C04814,Harsh,Kothari,F,1127070.0,Shimoga
C03313,Utkarsh,Shetty,O,499701.0,Mira-Bhayandar
C03019,Dayamai,Krishna,male,2045533.0,Nizamabad
C02996,Idika,Saran,male,2701912.0,Vijayanagaram
C03595,Zinal,De,Male,505558.0,Ahmedabad
C00142,Amara,Sami,Other,3105507.0,Latur
C02075,Daksh,Goyal,Other,751189.0,Karawal Nagar
C02500,Brijesh,Nadig,Male,,Patiala
C01672,Suhani,Savant,F,2089731.0,Tirupati
C01985,Daksh,Dey,male,707155.0,Howrah
C00562,Chakradhar,Prabhu,O,1450799.0,BHAVNAGAR
C03635,Indali,Mani,Female,3005871.0,Cuttack
C04873,Anvi,Kara,female,523977.0,Jodhpur
C03068,Kamala,Bandi,M,1082487.0,Sasaram
C04514,Qarin,Srinivas,Male,341948.0,Nellore
C00413,Devika,Ranganathan,Female,394975.0,raipur
C03128,Aishani,Goda,Male,1312735.0,kadapa
C01976,Advaith,Mani,male,2880369.0,Bhagalpur
C00004,Indali,Agate,Male,3454188.0,Davanagere
C02723,Jalsa,Sharaf,male,,Bulandshahr
C00866,Eta,Doshi,Other,2256530.0,BHILAI
C03342,Harrison,Sane,male,3174082.0,Sonipat
C03540,Aarush,Narayanan,Female,2163693.0,Pune
C02273,Reyansh,Kari,Male,1455300.0,south dumdum
C02687,Damyanti,Sachdev,Female,339625.0,Danapur
C01957,Warjas,Dutta,Female,338347.0,Nanded
C00164,Aadhya,Kumer,Female,2772056.0,Shimla
C00651,Lakshmi,Saha,male,,Rajpur Sonarpur
C04921,Hema,Sibal,O,374378.0,
C04414,Idika,Swaminathan,male,2771395.0,Panihati
C04253,Jack,Gill,Female,1885081.0,New Delhi
C01365,Lopa,Gupta,male,3207776.0,PURNIA
C03164,Kai,Prabhu,Male,2059936.0,raurkela industrial township
C00925,Ryan,Borra,Other,3093698.0,ROHTAK
C03654,Ranveer,Modi,Male,2892575.0,Bhusawal
C02436,Chakradhar,Bawa,O,1043932.0,Yamunanagar
C00847,Ishwar,Dave,F,3334686.0,Bharatpur
C02167,Manan,Shetty,F,489494.0,Buxar
C00530,Kritika,Saxena,Male,1259771.0,Ongole
C03112,Michael,Gola,male,374354.0,Hospet
C00253,Yoshita,Sheth,female,3034503.0,parbhani
C02684,Charvi,Karnik,Female,2690026.0,Haldia
C00364,Aarna,Narayan,M,2382451.0,Jehanabad
C04754,Jeet,Dada,F,823916.0,nangloi jat
C02987,Laban,Toor,F,2657648.0,BURHANPUR
C00766,Saumya,Datta,Male,1994800.0,Surat
C01690,Rishi,Khalsa,F,3499614.0,Dewas
C03668,Vedika,Sami,male,591941.0,Karawal Nagar
C00375,Gayathri,Bath,female,933910.0,Hazaribagh
C04689,Divya,Gaba,M,1134079.0,North Dumdum
C01545,Divya,Bora,male,2658637.0,Faridabad
C03834,Anay,Dugar,,3034620.0,Anand
C02980,Chanchal,Salvi,male,3381540.0,vijayanagaram
C04078,Fiyaz,Maharaj,Male,3223345.0,ujjain
C04506,Gaurang,Murthy,Male,,Amravati
C00647,Robert,Dugar,F,1262059.0,nagaon
C02110,Ati,Biswas,O,2366515.0,Madhyamgram
C01351,Hema,Prabhakar,O,808796.0,Pallavaram
C00342,Chameli,Bora,female,1396441.0,Bhiwani
C03339,Ranveer,Bassi,F,2978023.0,
C03031,Vihaan,Oommen,Male,775688.0,Serampore
C04117,Nandini,Tank,female,444109.0,Bikaner
C00394,Dayita,Bedi,F,305633.0,Tumkur
C01161,Brinda,Dugar,F,816531.0,Guntakal
C01199,Aradhana,Kannan,M,633454.0,Guntur
C02732,Wyatt,Pradhan,Male,2330854.0,Vadodara
C02151,Rishi,Chandran,female,1306530.0,Udupi
C03649,Yutika,Ram,F,445590.0,Kalyan-Dombivli
C00520,Jai,Manda,F,2386241.0,Rajahmundry
C01450,Sachi,Purohit,,1029663.0,Aizawl
C02533,Gaurika,Sharaf,Male,1195837.0,Alappuzha
C03154,Zashil,Peri,male,2945332.0,Firozabad
C02470,Oscar,Narasimhan,female,320465.0,Tirupati
C01129,Advik,Garde,Male,2878539.0,bahraich
C04028,Zarna,Dey,F,1409727.0,Tadepalligudem
C04383,Neel,Karan,O,2754584.0,Raipur
C00933,Tamanna,Bajaj,Female,1548470.0,Gulbarga
C01872,Eiravati,Bajwa,female,2058269.0,
C04042,Aadi,Lata,female,2502204.0,Khandwa
C01633,Meera,Srivastava,M,720083.0,Thanjavur
C03601,Kashvi,Sibal,female,2984066.0,Bhavnagar
C01025,Robert,Devan,M,1849637.0,BIDHANNAGAR
C00602,Yatin,Bail,female,,Maheshtala
C03848,Ira,Basu,female,1436553.0,Ghaziabad
C02008,Faras,Bera,male,2055129.0,bihar sharif
C03058,Naveen,Keer,Male,2601050.0,jaipur
C02676,Karan,Walla,,3070203.0,Ballia
C00999,Benjamin,Swamy,F,3058909.0,Kalyan-Dombivli
C02953,Qadim,Ahluwalia,female,1487860.0,Bhiwandi
C03924,Krish,Bora,female,2113436.0,Mango
C04490,Kai,Contractor,M,2900607.0,Mangalore
C01608,Anmol,Sahni,F,3035510.0,Gulbarga
C03302,Varenya,Kamdar,female,311264.0,siwan
C00370,Sarthak,Das,O,2771302.0,bharatpur
C03028,Kevin,Master,Female,1972963.0,Fatehpur
C00711,Wahab,Palla,F,727375.0,Rajkot
C03103,Balendra,Chokshi,female,1949288.0,Ambattur
C03903,Eiravati,Sethi,male,3414459.0,Sambalpur
C03920,Raagini,Atwal,O,2764664.0,JAMNAGAR
C04946,Reva,Mannan,male,989542.0,Raiganj
C00512,Leela,Parmer,O,2717548.0,coimbatore
C04680,Oeshi,Dixit,female,2218046.0,Bhatpara
C04363,Neha,Sahni,M,,SECUNDERABAD
C04038,Anmol,Hayre,O,2973656.0,Panvel
C01755,Girish,Agrawal,,2174465.0,Sasaram
C04938,Naksh,Bajwa,male,408317.0,Purnia
C02387,Faraj,Arora,,3144010.0,Coimbatore
C00587,Gabriel,Pandya,F,2326412.0,Tirunelveli
C03290,Niharika,Zachariah,female,3423759.0,Bhilwara
C04985,Netra,Kurian,M,995133.0,Tinsukia
C03287,Vinaya,Saini,Female,2255117.0,Allahabad
C04037,Lakshmi,Sanghvi,O,3484390.0,karawal nagar
C00120,Janaki,Sundaram,female,1058975.0,Amroha
C03629,Teerth,Merchant,O,2326482.0,
C02190,Abha,Atwal,male,2848156.0,Uluberia
C04976,Anay,Venkatesh,Male,1607429.0,Bhavnagar
C00742,Yamini,Nori,M,2748549.0,Burhanpur
C03636,Chasmum,Mani,O,1718112.0,
C01293,Gagan,Cheema,O,3189074.0,kurnool
C04753,Laban,Rai,male,3392340.0,Ozhukarai
C01688,Aishani,Dutta,O,2818155.0,
C03796,Warjas,Bera,Male,1114804.0,dhule
C03729,Anmol,Varty,F,375598.0,
C04776,Orinder,Master,Male,2577558.0,Siliguri
C01037,Ojas,Subramanian,Other,347021.0,MUNGER
C03568,Sachi,Mani,F,3299668.0,Motihari
C04082,Mitesh,Bahl,Other,1659767.0,Allahabad
C01616,Faraj,Behl,male,3480427.0,Gaya
C04207,Reyansh,Bhatti,O,2185396.0,Jalna
C04602,Ganga,Sen,O,2388343.0,Kakinada
C01736,Dominic,Deshmukh,F,649077.0,Rohtak
C00863,Chaitaly,Ranganathan,O,683996.0,Gudivada
C00965,Harini,Misra,Male,3009927.0,JALANDHAR
C03741,Harshil,Master,male,928543.0,Korba
C00196,Manan,Pandit,F,2847168.0,Rampur
C01958,Chakradev,Seshadri,Female,850803.0,
C00284,Girish,Mishra,F,3196670.0,Karawal Nagar
C04184,Chavvi,Varma,Other,3234853.0,Hazaribagh
C02009,Atharv,Baria,F,2002787.0,Navi Mumbai
C01892,Ojasvi,Sankar,male,1339615.0,Vadodara
C03634,Rachana,Din,Male,1972327.0,pondicherry
C00967,Harita,Karan,Female,2750114.0,Mumbai
C04869,Tanish,Khare,Female,1768715.0,Haridwar
C03026,Samarth,Nagy,O,1975672.0,Dibrugarh
C04079,Vedhika,Pai,F,886873.0,Sultan Pur Majra
C00471,Odika,Hari,O,2986142.0,Secunderabad
C01933,Maanav,Setty,female,1148358.0,Bhatpara
C01328,Elijah,Venkatesh,Female,2190072.0,Bhimavaram
C02919,Pushti,Shetty,F,457147.0,Loni
C00698,Gautam,Sha,M,2279032.0,Farrukhabad
C01115,Gaurangi,Dash,O,1725454.0,Ongole
C03368,Anika,Saraf,Female,2398718.0,Shahjahanpur
C03818,Yagnesh,Morar,female,303475.0,Ghaziabad
C02381,Vrinda,Palla,F,2603530.0,anantapuram
C00579,Omaja,Natarajan,female,2770741.0,Anantapur
C02046,Vanya,Bhardwaj,male,2948579.0,Adoni
C00727,Damyanti,Dhar,O,2067317.0,Miryalaguda
C00748,Jagdish,Andra,O,438848.0,Karawal Nagar
C02020,Nitesh,Pillay,female,2699149.0,Karimnagar
C01376,Amrita,Shah,male,3010382.0,Dhule
C02271,Girindra,Luthra,Other,3385006.0,
C00132,Oviya,Murty,Other,,ajmer
C03846,Dhruv,Bawa,female,1153351.0,Dhule
C02778,Robert,Kurian,Other,3343773.0,Sri Ganganagar
C04470,Chavvi,Mammen,female,2345021.0,howrah
C04062,Jason,Behl,Other,2751526.0,Sangli-Miraj & Kupwad
C03450,Sudiksha,Chandra,M,2252005.0,parbhani
C01558,Oviya,Bora,F,946586.0,Medininagar
C00946,Noah,Das,Other,2143052.0,Durg
C04197,Lavanya,Mohanty,male,2130268.0,Panipat
C02276,Mekhala,Bassi,male,1749997.0,Bihar Sharif
C02070,Jeet,Kumer,,1684549.0,Aizawl
C01054,Avni,Yohannan,male,1072709.0,ALIGARH
C02308,Owen,Sharaf,Female,540808.0,rourkela
C01102,Lipika,Rajagopal,Male,695544.0,Mango
C01517,Dalaja,Lanka,O,388531.0,Barasat
C03960,Maya,Badal,male,1322053.0,Rampur
C02970,Caleb,Nanda,O,1252379.0,Sirsa
C01334,Wridesh,Aurora,male,1872358.0,Moradabad
C03726,Harsh,Madan,O,1545521.0,Korba
C03371,Krishna,Desai,M,2425618.0,asansol
C01923,Alka,Sodhi,male,2758621.0,adoni
C00124,Zaid,Mangal,male,741156.0,Chandigarh
C00900,Bishakha,Kunda,F,387207.0,Delhi
C01694,Panini,Balasubramanian,Female,1615878.0,Gurgaon
C04438,Udarsh,Jha,,494813.0,Ghaziabad
C04762,Wriddhish,Shenoy,F,3388526.0,Noida
C03484,Warhi,Dhar,male,1226991.0,bettiah
C00315,Reva,Sha,Male,2116435.0,Shivpuri
C04821,Krish,Toor,Female,511388.0,Tirupati
C02971,Divya,Parmar,F,2854833.0,Noida
C00087,Ansh,Thakur,female,2037429.0,Vellore
C00213,Anita,Chada,Female,1065352.0,Warangal
C01056,Gavin,Ratta,M,2200023.0,
C02820,Hardik,Khare,male,1206688.0,Bangalore
C02207,Chakradhar,Guha,male,2328360.0,Ghaziabad
C02391,Bakhshi,Pradhan,male,758270.0,Shimla
C01157,Yash,Ratti,female,,Madurai
C03616,Advay,Nayar,Female,1539082.0,Bidhannagar
C03432,Alexander,Gole,female,3418598.0,Chittoor
C00927,Dayamai,Mander,O,1781098.0,Kota
C02189,Nisha,Nagy,female,2612877.0,Bhiwandi
C01200,Bhavika,Merchant,O,,Kharagpur
C01271,Vasatika,Batta,F,1287947.0,AGARTALA
C01252,Yash,Sidhu,Other,1170499.0,Bharatpur
C04458,Gautami,Bhatt,female,1514620.0,ludhiana
C03806,Tarak,Batra,M,813641.0,Tirunelveli
C00522,Azaan,Deol,Female,,Rajpur Sonarpur
C01447,Tarak,Oommen,Male,2550130.0,Hazaribagh
C01041,Pallavi,Kota,M,1308788.0,Latur
C00818,Andrew,Dubey,Male,2602902.0,narasaraopet
C02786,Chameli,Chakrabarti,M,3364283.0,Bulandshahr
C03825,Yash,Bobal,F,3014500.0,Medininagar
C00294,Upma,Bajwa,Female,3229090.0,Avadi
C04937,Vamakshi,Singhal,male,2669000.0,Sikar
C01774,Jhalak,Tiwari,Male,1862615.0,Karimnagar
C02405,Jyoti,Jani,Female,1073642.0,Rourkela
C03271,Madhavi,Joshi,Other,2852484.0,Ongole
C02563,Sai,Natt,Male,1068458.0,
C01105,Qadim,Divan,Female,2388458.0,Bilaspur
C02726,Reva,Patil,O,2373149.0,bardhaman
C00694,Shaurya,Toor,M,3259753.0,Gandhidham
C01828,David,Seshadri,M,3276375.0,NARASARAOPET
C00906,Neel,Sehgal,female,589585.0,Khammam
C02078,Darpan,Chakraborty,F,661901.0,Darbhanga
C04505,Krishna,Barman,F,,Kota
C03582,Watika,Sachdev,Male,1270930.0,Pimpri-Chinchwad
C01579,Aayush,Pradhan,male,663932.0,Kadapa
C01620,Andrew,Narula,Male,417339.0,Malda
C04960,Aarush,Amble,F,1891217.0,Fatehpur
C01743,Amara,Mander,male,1736703.0,bulandshahr
C02688,Kala,Date,Male,2590421.0,AVADI
C00872,Bina,Choudhury,F,3029698.0,aligarh
C01069,Manthan,Suresh,Female,591479.0,chandigarh
C01640,Yochana,Kurian,Female,3114701.0,Gandhinagar
C00934,Harini,Sule,female,1977884.0,Parbhani
C02525,Daksha,Sandhu,male,934205.0,Kumbakonam
C04076,Jagdish,Bansal,male,1734805.0,Thanjavur
C03725,Sachi,Kala,F,410770.0,Mira-Bhayandar
C00578,Atharv,Guha,female,2512180.0,Dindigul
C01163,Dalbir,Agarwal,male,3126481.0,Sasaram
C02364,Samaksh,Naik,male,3269013.0,sagar
C02321,Jhalak,Bera,female,1742233.0,dehri
C03216,Akshay,Choudhry,,355963.0,KATIHAR
C01762,Lila,Ghosh,Other,2525878.0,Etawah
C03258,Karan,Issac,F,2359709.0,Raebareli
C00445,Jhalak,Chakraborty,Male,2998765.0,Kulti
C04269,Veda,Om,O,3208585.0,
C04684,Abha,Chhabra,male,1162965.0,RAMAGUNDAM
C04178,Kiaan,Murthy,O,3317771.0,Ozhukarai
C00489,Sudiksha,Mishra,M,2007937.0,Dhanbad
C04089,Vasatika,Reddy,male,539142.0,Thoothukudi
C04208,Chavvi,Palan,male,1292486.0,Kollam
C02349,Arya,D’Alia,female,1277036.0,Vijayanagaram
C02411,Ekavir,Bali,M,1916435.0,
C04324,Abdul,Sodhi,female,760588.0,ambala
C01734,Vedhika,Suri,female,3468227.0,bettiah
C03538,Kala,Bhatia,Female,995219.0,FARRUKHABAD
C02312,Aahana,Gade,Male,536039.0,Sri Ganganagar
C01904,Veda,Sunder,female,1717468.0,Coimbatore
C03615,Saksham,Misra,female,3072519.0,Aizawl
C03235,Siddharth,Palla,Other,2323592.0,Asansol
C01001,Nitara,Bajwa,female,782167.0,ALIGARH
C03669,Ranveer,Sant,Other,2448198.0,Ludhiana
C04768,Gunbir,Agate,male,3372537.0,Burhanpur
C02386,Tristan,Khanna,female,1339144.0,Thiruvananthapuram
C00567,Ronith,Sami,male,2154340.0,HAJIPUR
C03575,Neelima,Lanka,male,954863.0,JORHAT
C04174,Sai,Das,female,1945897.0,
